Financial Loss (in Million $),Number of Affected Users,Incident Resolution Time (in Hours),Country,Attack Type,Attack Source,Security Vulnerability Type,Anomaly
-1.0487683072857485,1.0030417667166125,-0.023872562272655898,-0.5257428755080016,-0.8621630889697051,1.3142282245817187,0.4280761027743975,1
-0.8058154496064142,-0.07887589185436247,1.386554027800349,-1.569445084625501,1.4610898111998587,-1.4020071298200119,-0.45998613575195463,1
-1.025167172539756,0.3399323904325892,-0.36432035987648465,0.1700585972369981,-1.442976314012096,-1.4020071298200119,-0.45998613575195463,1
-1.2802676731030573,-0.1677578149743307,0.17066903635810338,1.2137608063544976,-0.28134986392731415,-1.4020071298200119,1.3161383413007497,1
0.8778478541113737,-0.4166092604927203,-0.267049560561105,0.5179593336094979,0.2994633611150768,-1.4020071298200119,1.3161383413007497,1
0.3173209038940519,-1.3473200144546202,1.629731026088798,1.5616615427269973,-1.442976314012096,-1.4020071298200119,1.3161383413007497,-1
-1.0005248112608522,1.6568055006418407,-0.9479451557687625,-1.569445084625501,-0.8621630889697051,-0.49659534501943503,-0.45998613575195463,1
1.2158994017966187,-1.6798268610650806,-0.31568496021879483,1.2137608063544976,0.2994633611150768,-1.4020071298200119,0.4280761027743975,1
0.8525113418105286,0.2661435589773416,0.7056584325926915,-0.5257428755080016,0.2994633611150768,-0.49659534501943503,-1.3480483742783067,1
-1.3795312692406139,1.0188006793393425,-0.6561327578226236,0.1700585972369981,-0.28134986392731415,0.4088164397811418,1.3161383413007497,1
1.2398476120535817,1.360960204916177,-1.2883929533725913,0.1700585972369981,-1.442976314012096,0.4088164397811418,-0.45998613575195463,1
0.5745038575231758,0.6716699205993392,0.9974708305388303,1.2137608063544976,-0.8621630889697051,1.3142282245817187,0.4280761027743975,1
0.898325309258632,-0.6899511877774759,0.9488354308811405,0.1700585972369981,-1.442976314012096,-1.4020071298200119,-0.45998613575195463,1
-0.24806510347685637,-1.0781869035883695,1.386554027800349,-1.2215443482530013,0.2994633611150768,-1.4020071298200119,-1.3480483742783067,1
1.4845358472877683,-1.4177900906683911,-1.093851354741832,-1.569445084625501,0.2994633611150768,1.3142282245817187,-0.45998613575195463,1
-0.5187840020338289,-1.598793345610767,-0.6074973581649338,0.1700585972369981,0.2994633611150768,0.4088164397811418,1.3161383413007497,1
-0.27131916271187845,-0.6678307526336614,1.386554027800349,-0.8736436118805014,0.2994633611150768,0.4088164397811418,1.3161383413007497,1
0.7921202029016656,-0.09810535309759734,0.7542938322503813,0.1700585972369981,-1.442976314012096,0.4088164397811418,-1.3480483742783067,1
0.7855257681932266,-0.34531812009238866,-0.21841416090341517,1.2137608063544976,-0.8621630889697051,1.3142282245817187,0.4280761027743975,1
0.7567185007826766,-1.2813795906650274,0.9002000312234507,-0.8736436118805014,-0.8621630889697051,-1.4020071298200119,1.3161383413007497,1
1.2887852591004194,-0.5788177352318054,-1.2397575537149015,1.2137608063544976,-1.442976314012096,0.4088164397811418,-1.3480483742783067,1
0.5765863105889987,0.2148580959630019,1.2892832284849693,-1.569445084625501,-0.8621630889697051,1.3142282245817187,0.4280761027743975,1
1.1412781669379664,-0.6572845626407355,-0.9965805554264523,0.8658600699819977,-0.28134986392731415,0.4088164397811418,0.4280761027743975,1
-0.7596544066473405,1.6967996061662078,-0.41295575953417446,-0.5257428755080016,-1.442976314012096,1.3142282245817187,1.3161383413007497,1
0.15593079129277976,1.267624526061545,-0.36432035987648465,-0.8736436118805014,0.2994633611150768,-0.49659534501943503,-0.45998613575195463,1
-0.24424727285618114,1.505857334747018,0.21930443601579322,-1.2215443482530013,-1.442976314012096,1.3142282245817187,0.4280761027743975,1
-1.0348852868469294,-0.7139379915134306,1.4351894274580388,1.5616615427269973,0.8802765861574677,0.4088164397811418,-1.3480483742783067,1
0.9594105991894357,-1.6415611301519193,1.2892832284849693,1.2137608063544976,0.2994633611150768,-0.49659534501943503,-0.45998613575195463,1
-0.7471596882524033,-0.1634317036720314,-1.2883929533725913,-1.2215443482530013,0.2994633611150768,0.4088164397811418,1.3161383413007497,1
1.2846203529687734,1.4795418825827922,-0.558861958507244,-0.17784213913550173,0.8802765861574677,0.4088164397811418,-0.45998613575195463,1
-0.8988316865465021,-0.9750812508835687,0.9488354308811405,-1.569445084625501,0.2994633611150768,0.4088164397811418,1.3161383413007497,1
-1.1338018074735157,-1.6820485641581273,-1.1911221540572117,-0.5257428755080016,0.2994633611150768,-1.4020071298200119,-0.45998613575195463,1
-1.025167172539756,0.9783615432264614,-1.3370283530302811,1.5616615427269973,0.8802765861574677,0.4088164397811418,0.4280761027743975,1
0.33675713250839867,0.5463196381678826,0.17066903635810338,0.8658600699819977,1.4610898111998587,1.3142282245817187,-1.3480483742783067,1
-1.524261757315303,-0.7922495756938095,-0.802038956795693,-1.2215443482530013,-0.8621630889697051,-1.4020071298200119,1.3161383413007497,1
-1.5530690247258527,0.01549819170680237,1.4351894274580388,-0.5257428755080016,0.2994633611150768,-1.4020071298200119,-0.45998613575195463,1
0.6841797189898471,0.8145109401142547,1.629731026088798,-1.2215443482530013,-1.442976314012096,1.3142282245817187,0.4280761027743975,1
0.40027195101599605,1.605378593797043,-1.5315699516610404,-1.569445084625501,-0.8621630889697051,-1.4020071298200119,-1.3480483742783067,-1
1.3762482878649798,0.9498726858625156,0.8515646315657609,-0.17784213913550173,-0.28134986392731415,0.4088164397811418,-1.3480483742783067,1
-0.22134028913212947,0.3484673181533935,-0.4615911591918643,0.5179593336094979,-0.8621630889697051,-0.49659534501943503,0.4280761027743975,1
0.16078984844636646,-0.7907419914520991,1.4351894274580388,-0.5257428755080016,-0.8621630889697051,-0.49659534501943503,1.3161383413007497,1
-0.3202568097587157,0.48622325947086953,-0.023872562272655898,0.5179593336094979,-0.28134986392731415,0.4088164397811418,1.3161383413007497,1
-0.611800238973917,-1.1952989453580312,1.5324602267734184,1.2137608063544976,-1.442976314012096,0.4088164397811418,-0.45998613575195463,1
-1.2282063464574857,-1.197520648451078,1.5810956264311082,-1.2215443482530013,-1.442976314012096,0.4088164397811418,-1.3480483742783067,1
0.4148491224767562,0.1604160206347835,-1.5802053513187302,0.1700585972369981,1.4610898111998587,0.4088164397811418,0.4280761027743975,1
0.6373245250088323,0.4481058720872129,1.4351894274580388,-1.569445084625501,1.4610898111998587,-1.4020071298200119,-0.45998613575195463,-1
1.0659627810573726,0.14951104629142767,-1.62884075097642,1.2137608063544976,-1.442976314012096,0.4088164397811418,0.4280761027743975,1
0.2694244833801261,-0.05679340505530501,0.21930443601579322,1.2137608063544976,-1.442976314012096,-1.4020071298200119,0.4280761027743975,1
1.3224515836645556,-0.26594743210833693,0.267939835673483,-0.5257428755080016,-0.28134986392731415,-1.4020071298200119,-0.45998613575195463,1
-1.7019644189321876,1.5550038910568718,0.9002000312234507,-1.569445084625501,-0.8621630889697051,-1.4020071298200119,-0.45998613575195463,-1
-0.045720080581067905,-1.2956343688955703,0.8029292319080711,1.2137608063544976,0.8802765861574677,0.4088164397811418,0.4280761027743975,1
1.1794564731447188,-1.0857593232921552,-1.7261115502917996,-0.17784213913550173,0.2994633611150768,0.4088164397811418,-1.3480483742783067,1
1.3911725348367099,0.34212304487992584,-1.0452159550841422,-0.5257428755080016,-1.442976314012096,0.4088164397811418,-0.45998613575195463,1
1.0312552299603248,-0.7850600892871175,-0.023872562272655898,1.2137608063544976,-1.442976314012096,0.4088164397811418,-1.3480483742783067,1
-0.9606111274992472,1.6253118243430444,0.6083876332773118,0.5179593336094979,-0.8621630889697051,-0.49659534501943503,-0.45998613575195463,1
-0.9286801804899633,-0.0598430720339594,-1.2397575537149015,0.1700585972369981,0.8802765861574677,-1.4020071298200119,-0.45998613575195463,1
-0.5246842857203271,1.6054234418408468,-0.558861958507244,0.5179593336094979,0.8802765861574677,-1.4020071298200119,0.4280761027743975,1
0.8407107744375323,-1.2162705806105651,-0.8993097561110727,-1.569445084625501,-0.8621630889697051,-0.49659534501943503,1.3161383413007497,1
0.5592325350404748,0.8465531424872661,-0.31568496021879483,0.5179593336094979,1.4610898111998587,1.3142282245817187,-1.3480483742783067,1
0.9573281461236127,-1.4917617641483771,-0.07250796193034571,-1.2215443482530013,-0.8621630889697051,-1.4020071298200119,-0.45998613575195463,1
-1.3590538140933557,1.6059995667112488,0.21930443601579322,-0.17784213913550173,0.2994633611150768,-1.4020071298200119,0.4280761027743975,1
1.294338467275947,1.1672546040287723,-0.8506743564533829,-0.17784213913550173,1.4610898111998587,1.3142282245817187,0.4280761027743975,1
-1.4010499509207834,1.4824915039252688,0.21930443601579322,-1.2215443482530013,-0.28134986392731415,0.4088164397811418,-1.3480483742783067,1
-1.6009654452397786,-0.3808929683773255,-1.2883929533725913,1.2137608063544976,-0.8621630889697051,0.4088164397811418,-0.45998613575195463,1
0.9174144623620081,0.7051231114274067,0.024762837385033924,-1.2215443482530013,-1.442976314012096,1.3142282245817187,0.4280761027743975,1
0.7876082212590492,-1.2674559979887274,0.21930443601579322,0.5179593336094979,-1.442976314012096,1.3142282245817187,1.3161383413007497,1
-1.4728945816916723,0.8065797360600393,-0.07250796193034571,0.8658600699819977,-0.8621630889697051,1.3142282245817187,-1.3480483742783067,1
-0.9370099927532547,-1.363624003302042,0.7056584325926915,0.5179593336094979,-0.28134986392731415,-0.49659534501943503,-0.45998613575195463,1
1.4661408452063336,-0.7549843011424239,0.9002000312234507,-1.569445084625501,0.2994633611150768,0.4088164397811418,-0.45998613575195463,1
0.7136811374223375,1.5790355428366303,0.9974708305388303,1.5616615427269973,-0.8621630889697051,-1.4020071298200119,-0.45998613575195463,1
0.23575815881598977,-0.1118219548024954,-0.36432035987648465,-1.569445084625501,-0.28134986392731415,1.3142282245817187,1.3161383413007497,1
1.0659627810573726,1.6895514723176186,-0.558861958507244,1.2137608063544976,0.2994633611150768,1.3142282245817187,0.4280761027743975,1
-1.50031354705834,-1.1212030772952042,-0.12114336158803554,-0.8736436118805014,0.8802765861574677,0.4088164397811418,-1.3480483742783067,1
0.19862107914214866,0.6726255289173112,-0.558861958507244,-0.17784213913550173,-0.28134986392731415,0.4088164397811418,-0.45998613575195463,1
1.152731658799992,1.4379884450738643,-0.6074973581649338,0.8658600699819977,-0.8621630889697051,-0.49659534501943503,-1.3480483742783067,1
1.2179818548624417,1.2820793955644432,-0.023872562272655898,1.2137608063544976,1.4610898111998587,0.4088164397811418,-0.45998613575195463,1
0.3763237407590332,-0.3066315075373769,0.17066903635810338,0.8658600699819977,-0.8621630889697051,-1.4020071298200119,0.4280761027743975,1
-0.2917966178591365,-0.9723869184058208,0.07339823704272375,0.8658600699819977,0.8802765861574677,-1.4020071298200119,-1.3480483742783067,1
1.5220200024725805,-0.507350652505782,1.6783664257464879,-0.5257428755080016,-0.28134986392731415,1.3142282245817187,-0.45998613575195463,1
1.1846626058092762,0.7042330502503786,0.8515646315657609,-1.569445084625501,-0.8621630889697051,-1.4020071298200119,1.3161383413007497,1
1.484882922798739,0.046412293285673485,-0.07250796193034571,0.8658600699819977,-0.8621630889697051,0.4088164397811418,-1.3480483742783067,1
0.6911212292092562,-0.466949464737658,-0.6561327578226236,-0.17784213913550173,-0.8621630889697051,-1.4020071298200119,-0.45998613575195463,1
-0.06376800715153261,-0.2862187479076279,1.2406478288272795,-0.8736436118805014,-0.28134986392731415,0.4088164397811418,-0.45998613575195463,1
0.6414894311404782,-0.7659272238305368,0.024762837385033924,0.1700585972369981,0.2994633611150768,-1.4020071298200119,-0.45998613575195463,1
-0.047108382624949784,-1.3337586559782737,-0.7047681574803134,-0.8736436118805014,-0.8621630889697051,-0.49659534501943503,-1.3480483742783067,1
-0.8103274312490303,0.11304613682946274,1.2406478288272795,-0.5257428755080016,0.2994633611150768,1.3142282245817187,1.3161383413007497,1
0.46968705321009163,-0.9179655421747427,1.1920124291695897,-0.5257428755080016,0.8802765861574677,1.3142282245817187,-0.45998613575195463,1
-0.4195204058962723,-1.6019120095798887,-0.21841416090341517,0.5179593336094979,-0.8621630889697051,-0.49659534501943503,-1.3480483742783067,1
1.0531209871514648,-0.8114065900970536,0.5111168339619321,0.1700585972369981,-1.442976314012096,0.4088164397811418,1.3161383413007497,1
-1.2073818157992569,-1.7378015823052244,1.0461062301965203,-0.5257428755080016,-0.8621630889697051,0.4088164397811418,-0.45998613575195463,1
1.099976181132479,1.6518308176291487,1.3379186281426592,1.5616615427269973,1.4610898111998587,1.3142282245817187,-0.45998613575195463,-1
1.1166358056590622,-0.9813220286713354,-0.16977876124572536,-0.17784213913550173,-0.8621630889697051,0.4088164397811418,-1.3480483742783067,1
-1.096317652288704,0.09242293637878854,-1.1911221540572117,0.5179593336094979,-0.28134986392731415,0.4088164397811418,-0.45998613575195463,1
0.09866333198265097,0.24822849040250866,0.024762837385033924,1.2137608063544976,1.4610898111998587,-0.49659534501943503,-0.45998613575195463,1
-0.05717357244309361,-1.1281096760409801,1.5324602267734184,1.2137608063544976,-0.28134986392731415,1.3142282245817187,1.3161383413007497,1
0.3548050590788636,-1.0072855961841782,-1.6774761506341098,-0.5257428755080016,1.4610898111998587,-1.4020071298200119,-1.3480483742783067,-1
1.412344141005909,-1.7089504907413253,0.9002000312234507,-0.17784213913550173,-1.442976314012096,-1.4020071298200119,-0.45998613575195463,1
-0.3188685077148338,-0.732850066600516,-0.267049560561105,1.5616615427269973,0.2994633611150768,-0.49659534501943503,-1.3480483742783067,1
0.9590635236784656,1.6679864629470658,1.7270018254041777,-0.17784213913550173,-1.442976314012096,-1.4020071298200119,-1.3480483742783067,-1
-1.193498795360438,-0.9241200737244253,0.07339823704272375,-0.8736436118805014,0.8802765861574677,1.3142282245817187,-1.3480483742783067,1
-1.2118937974418729,-1.0153030464764778,-1.7261115502917996,1.5616615427269973,-0.28134986392731415,0.4088164397811418,1.3161383413007497,1
-0.49483579177686604,0.86751442819123,0.6570230329350016,-1.569445084625501,-1.442976314012096,1.3142282245817187,1.3161383413007497,1
0.377017891780974,0.6578429237096934,0.3165752353311729,-0.5257428755080016,1.4610898111998587,-0.49659534501943503,-0.45998613575195463,1
0.11011682384467668,1.0062328775257248,1.1920124291695897,-0.5257428755080016,1.4610898111998587,0.4088164397811418,-0.45998613575195463,1
-1.1504614320000985,-0.558542969582991,-0.7047681574803134,-1.2215443482530013,-1.442976314012096,1.3142282245817187,0.4280761027743975,1
0.8813186092210782,0.46413042312324193,-0.07250796193034571,1.5616615427269973,0.2994633611150768,0.4088164397811418,0.4280761027743975,1
0.18577928523624082,0.3948677942426488,0.7056584325926915,1.5616615427269973,0.2994633611150768,-0.49659534501943503,1.3161383413007497,1
0.21562777917970188,0.9323888484781033,-0.7534035571380032,-1.2215443482530013,1.4610898111998587,-1.4020071298200119,-1.3480483742783067,1
0.8920779500611631,1.3678806030600468,1.3379186281426592,-1.569445084625501,-1.442976314012096,-0.49659534501943503,-0.45998613575195463,1
0.8566762479421745,-1.2506724800575582,1.3379186281426592,0.1700585972369981,0.2994633611150768,-0.49659534501943503,-0.45998613575195463,1
-1.6179721452773321,1.1785666606158853,1.5810956264311082,-0.17784213913550173,0.2994633611150768,1.3142282245817187,-0.45998613575195463,1
1.6959048334687894,-1.325116782922245,-1.1911221540572117,-1.569445084625501,-0.8621630889697051,-0.49659534501943503,1.3161383413007497,1
-0.6128414655068284,1.3481267646892605,-0.267049560561105,1.5616615427269973,-0.8621630889697051,1.3142282245817187,-1.3480483742783067,1
-1.002607264326675,-0.7817413340456406,0.4138460346465525,0.5179593336094979,1.4610898111998587,1.3142282245817187,-1.3480483742783067,1
1.225617516103792,-0.14884229003772204,0.07339823704272375,-1.569445084625501,0.8802765861574677,-0.49659534501943503,-0.45998613575195463,1
1.0302140034274134,0.3281994522036259,0.9002000312234507,0.8658600699819977,1.4610898111998587,0.4088164397811418,-1.3480483742783067,1
-0.6465077900709647,-1.1748620367816187,-0.5102265588495541,-1.569445084625501,-0.28134986392731415,-1.4020071298200119,-0.45998613575195463,1
-0.39973710177095506,1.6629634820410468,-1.2397575537149015,1.2137608063544976,1.4610898111998587,0.4088164397811418,0.4280761027743975,1
1.6827159640519114,-0.5352392360526623,-0.802038956795693,-0.5257428755080016,0.8802765861574677,0.4088164397811418,1.3161383413007497,1
-0.8832132885528305,0.19150261468982285,1.5810956264311082,-0.17784213913550173,1.4610898111998587,1.3142282245817187,1.3161383413007497,1
0.580404141209674,-0.5813982226752821,-0.802038956795693,0.8658600699819977,-1.442976314012096,-1.4020071298200119,0.4280761027743975,1
-0.7169641187979717,-0.40981995663073856,-0.7047681574803134,-0.17784213913550173,0.8802765861574677,1.3142282245817187,-0.45998613575195463,1
-1.2018286076237292,1.5235792117485425,-0.21841416090341517,1.5616615427269973,-0.28134986392731415,-0.49659534501943503,1.3161383413007497,1
1.5751225556510635,0.3166735049460644,-1.2397575537149015,0.8658600699819977,1.4610898111998587,0.4088164397811418,-1.3480483742783067,1
-1.3167106017549575,0.8713127125164546,-1.0452159550841422,0.5179593336094979,-1.442976314012096,0.4088164397811418,0.4280761027743975,1
-0.36884738129458255,0.31140903457340985,0.8515646315657609,-1.569445084625501,0.8802765861574677,-1.4020071298200119,-1.3480483742783067,1
-1.082434631849885,-0.15995770520200311,0.12203363670041356,-0.8736436118805014,-0.8621630889697051,-1.4020071298200119,1.3161383413007497,1
0.6914683047202269,0.15586566911346544,1.2892832284849693,-0.8736436118805014,0.8802765861574677,1.3142282245817187,-1.3480483742783067,1
0.09692795442779868,0.7262775887046791,-0.12114336158803554,-0.5257428755080016,-0.8621630889697051,1.3142282245817187,-0.45998613575195463,1
1.1662676037278408,1.1922280647284096,0.7056584325926915,0.1700585972369981,-0.8621630889697051,-1.4020071298200119,-1.3480483742783067,1
-0.7950561087663293,1.111194549274096,0.6570230329350016,-1.2215443482530013,1.4610898111998587,0.4088164397811418,1.3161383413007497,1
-1.4416577857043293,0.39116610570407845,0.3165752353311729,1.2137608063544976,-1.442976314012096,1.3142282245817187,1.3161383413007497,1
-1.439228257127536,1.350100078616625,0.7542938322503813,1.5616615427269973,1.4610898111998587,1.3142282245817187,-1.3480483742783067,-1
0.6022698984008144,-1.7315608045174575,0.4138460346465525,1.2137608063544976,1.4610898111998587,1.3142282245817187,-1.3480483742783067,-1
0.7140282129333082,-1.4743986714972825,0.267939835673483,0.5179593336094979,0.2994633611150768,1.3142282245817187,-0.45998613575195463,1
-1.5433509104186793,-1.1346402411887095,1.3379186281426592,-0.8736436118805014,0.8802765861574677,0.4088164397811418,1.3161383413007497,1
1.3988081960780605,0.8355964204010599,-0.31568496021879483,-1.569445084625501,-0.28134986392731415,-0.49659534501943503,-0.45998613575195463,1
0.929215029735004,0.2054365569146929,-0.07250796193034571,-1.569445084625501,-0.8621630889697051,0.4088164397811418,-0.45998613575195463,1
-1.3375351324131861,-0.8596216870355987,1.0461062301965203,0.1700585972369981,-1.442976314012096,-0.49659534501943503,-0.45998613575195463,1
-1.735630743496324,1.2606351309272081,-0.9965805554264523,0.8658600699819977,-0.8621630889697051,1.3142282245817187,-0.45998613575195463,1
1.5542980249928346,-0.7643437428993124,-0.7534035571380032,0.8658600699819977,-0.8621630889697051,1.3142282245817187,1.3161383413007497,1
0.4242201612729592,-0.28127856339016966,0.9002000312234507,-1.2215443482530013,-0.8621630889697051,0.4088164397811418,1.3161383413007497,1
1.1284363730320586,1.4957182269978493,0.9488354308811405,-1.2215443482530013,-0.8621630889697051,1.3142282245817187,-0.45998613575195463,1
0.7320761395037729,-0.303861278370115,0.12203363670041356,0.1700585972369981,-0.28134986392731415,-0.49659534501943503,-1.3480483742783067,1
-0.09986386029246226,-1.351801368985471,1.2892832284849693,-1.569445084625501,-0.28134986392731415,-0.49659534501943503,-1.3480483742783067,1
1.012513152367919,1.0205152545524547,1.2892832284849693,-1.569445084625501,-0.28134986392731415,-0.49659534501943503,1.3161383413007497,1
-0.1193000889068091,0.6431845130849169,1.6783664257464879,0.5179593336094979,-0.28134986392731415,-1.4020071298200119,-1.3480483742783067,1
0.6643964148645296,0.7219238786061928,1.629731026088798,0.1700585972369981,-0.28134986392731415,-1.4020071298200119,-0.45998613575195463,1
1.067698158612225,0.7010384895917429,0.07339823704272375,-1.569445084625501,-0.28134986392731415,-1.4020071298200119,1.3161383413007497,1
1.1568965649316374,-1.2043341012597233,-0.36432035987648465,-1.2215443482530013,-0.8621630889697051,1.3142282245817187,-0.45998613575195463,1
1.196116097671302,1.4468718075965283,0.21930443601579322,0.8658600699819977,0.2994633611150768,-0.49659534501943503,0.4280761027743975,1
-1.041132646044398,-0.9136704795181536,-1.4829345520033506,-0.17784213913550173,-1.442976314012096,0.4088164397811418,-1.3480483742783067,1
0.33085684882190053,1.2775773419364522,0.559752233619622,0.8658600699819977,0.8802765861574677,-1.4020071298200119,0.4280761027743975,1
-0.12485329708233663,-1.4256902460768963,-0.36432035987648465,0.8658600699819977,1.4610898111998587,1.3142282245817187,-1.3480483742783067,1
-0.11617640930807469,0.08775184012415273,1.3379186281426592,-0.8736436118805014,-0.28134986392731415,-1.4020071298200119,1.3161383413007497,1
-0.1258945236152481,0.3658373105035348,1.7270018254041777,-0.17784213913550173,0.2994633611150768,0.4088164397811418,0.4280761027743975,1
-1.6856518699165752,1.2401050764136647,-0.6074973581649338,1.5616615427269973,-1.442976314012096,-1.4020071298200119,0.4280761027743975,-1
-1.2587489914228875,0.8680319056197348,0.3652106349888627,1.5616615427269973,-0.8621630889697051,-0.49659534501943503,0.4280761027743975,1
0.5443082880687445,-1.173378601486572,-1.5315699516610404,0.5179593336094979,1.4610898111998587,1.3142282245817187,-1.3480483742783067,1
